Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL
2010-01-15,64.92173004150389,21.096969604492188,,8.050000190734862,34.74892044067383,9.823382377624512,35.86999893188477,8.84000015258789,38.37500381469727,11.237077713012695,66.20796966552734,20.11825942993164,20.004039764404297,59.08347702026367,26.61000061035156,8.125442504882812,32.63534927368164,46.44497680664063,23.70499992370605,16.930000305175778,,38.558292388916016,63.39819717407226,11.445881843566895,25.018653869628906,290.290283203125,288.91705322265625,12.532443046569824,127.13999938964844,,18.256351470947266,5.2211079597473145,24.29448509216309,36.813880920410156,20.74349403381348,38.1335334777832,17.522672653198242,33.185089111328125,23.27165222167969,16.059280395507812,46.38841247558594,20.405424118041992,22.407745361328125,43.34000015258789,57.927101135253906,33.39258575439453,6.34658670425415,93.00758361816406,12.361533164978027,25.67397689819336
2010-01-19,66.28448486328125,21.366914749145508,,8.350000381469728,35.51192092895508,9.778279304504396,36.95000076293945,9.010000228881836,38.56048583984375,11.309110641479492,66.73560333251953,20.507946014404297,20.24726676940918,58.94787216186523,27.21999931335449,8.375557899475098,33.04878616333008,46.99303436279297,23.815000534057614,17.34000015258789,,39.435054779052734,64.95320129394531,11.603349685668945,25.40715980529785,294.1040954589844,292.71282958984375,12.507891654968262,127.61000061035156,,18.49006462097168,5.35400915145874,24.5845890045166,37.30889892578125,20.88395118713379,38.29820251464844,17.445137023925778,33.535919189453125,23.66066551208496,16.159542083740234,47.46049499511719,20.517127990722656,22.802364349365234,44.09000015258789,59.15257263183594,33.632617950439446,6.4578046798706055,93.64689636230469,12.745244979858398,26.80974769592285
2010-01-20,65.97299957275389,21.38210678100586,,8.479999542236326,35.31710433959961,9.76023769378662,36.4900016784668,8.869999885559082,38.22856903076172,10.972954750061037,65.59239196777344,20.134004592895508,20.13550567626953,58.16266632080078,26.95000076293945,8.337253570556639,32.695655822753906,47.39297103881836,23.46500015258789,17.68000030517578,,39.16167068481445,64.83730316162111,11.52636432647705,25.26956558227539,290.4954833984375,289.1213073730469,12.477206230163574,125.77999877929688,,18.14282989501953,5.448938369750977,24.63856506347656,37.326271057128906,20.669567108154297,38.4195442199707,17.406377792358402,33.40834808349609,23.46183013916016,16.009138107299805,47.17185592651367,20.52643394470215,22.384544372558594,42.790000915527344,58.822303771972656,33.86378860473633,6.4939141273498535,92.09835052490234,12.527054786682127,26.397085189819336
2010-01-21,64.39998626708984,21.123580932617188,,8.510000228881836,34.9761962890625,9.552767753601074,35.81999969482422,8.989999771118164,38.29689407348633,10.700833320617676,64.43941497802734,19.866336822509766,20.06319999694824,57.006263732910156,26.71999931335449,8.389079093933105,31.972137451171875,46.14131546020508,23.415000915527344,16.850000381469727,,38.096351623535156,61.6500129699707,11.473875045776367,24.953899383544922,291.7817687988281,290.4014892578125,12.207161903381348,126.62000274658205,,17.70879364013672,5.1831374168396,24.36195945739746,36.61412811279297,20.36647605895996,38.11620330810547,17.142751693725586,32.49142074584961,22.97773361206055,15.959010124206545,46.7017822265625,19.78171157836914,22.48512458801269,41.84000015258789,56.92761993408203,33.961578369140625,6.271480083465576,90.88719940185548,11.887534141540527,25.94077491760254
2010-01-22,63.44995498657226,20.72438240051269,,8.449999809265138,34.237548828125,9.354314804077148,34.380001068115234,7.880000114440918,38.794769287109375,10.420706748962402,64.34170532226561,19.32707405090332,19.175739288330078,55.72854232788086,25.81999969482422,8.123188972473145,31.084976196289066,45.830238342285156,23.10000038146973,16.530000686645508,,37.24789047241211,59.22573471069336,11.18344497680664,24.26590919494629,275.2802734375,273.97805786132807,12.096688270568848,121.43000030517578,,17.214654922485348,4.974292278289795,23.89643478393555,33.513748168945305,19.590259552001953,36.55620956420898,17.103986740112305,31.70204734802246,23.04688835144043,15.612259864807127,46.677040100097656,18.869426727294922,21.479251861572266,40.79999923706055,56.5799560546875,34.254966735839844,6.202151298522949,88.26596069335938,11.533920288085938,24.65414810180664
2010-01-25,63.72253799438477,20.796615600585934,,8.25,33.99404525756836,9.128798484802246,34.15999984741211,8.069999694824219,39.53668594360352,10.73284912109375,64.498046875,19.75218772888184,19.359804153442386,57.29180908203125,25.670000076293945,8.226840972900389,31.4381160736084,45.95615768432617,23.09499931335449,16.700000762939453,,37.13475036621094,58.19227981567383,11.1344575881958,24.565385818481445,270.270263671875,268.99176025390625,12.219435691833494,120.30999755859376,,17.301467895507812,4.955307483673097,24.031368255615234,32.818984985351555,19.287160873413086,37.44020462036133,17.17376708984375,32.236263275146484,23.43590545654297,15.511990547180176,45.943077087402344,19.01371192932129,21.672691345214844,40.77000045776367,56.97106552124024,34.610584259033196,6.1891517639160165,89.97023010253906,11.691919326782227,25.31741142272949
2010-01-26,63.56675338745117,20.712974548339844,,8.149999618530272,33.95345687866211,9.029573440551758,33.939998626708984,8.090000152587889,39.58550262451172,10.46072483062744,61.78173065185547,19.571121215820312,19.25462532043457,56.80640029907226,25.670000076293945,7.994749546051025,32.187469482421875,45.07480239868164,22.75,16.459999084472653,,36.7671012878418,58.3564682006836,11.10646152496338,24.508729934692386,271.48147583007807,270.19723510742193,12.2501220703125,119.4800033569336,,17.348207473754886,4.79392671585083,24.02461814880371,33.08819961547852,18.037818908691406,36.86819458007813,17.07297706604004,31.973148345947266,23.721176147460934,15.315638542175293,46.66056442260742,19.17662239074707,21.35546112060547,40.560001373291016,55.51963424682617,34.708385467529304,6.122707843780518,88.55142211914062,11.601632118225098,25.675222396850586
2010-01-27,64.08850860595703,20.492456436157227,,8.270000457763674,34.03462600708008,9.345293045043944,33.139999389648445,8.189999580383299,39.62455368041992,10.30865478515625,62.43638229370117,19.60654640197754,19.175739288330078,56.29245376586914,25.82999992370605,8.224584579467772,31.74819755554199,45.08220672607422,22.8700008392334,16.690000534057614,,36.63508987426758,58.49169540405274,11.016108512878418,24.508729934692386,271.32131958007807,270.037841796875,12.268535614013672,122.75,,17.354883193969727,4.61356258392334,23.970651626586914,33.58321762084961,18.414838790893555,36.97219467163086,17.07297706604004,32.61899948120117,23.565568923950195,15.123461723327635,47.6171875,18.98579216003418,21.432830810546875,42.18999862670898,56.16278457641602,34.832836151123054,6.357055187225343,87.72093963623047,11.706965446472168,25.917091369628906
2010-01-28,62.88149642944336,20.5114688873291,,8.180000305175781,33.51512908935547,9.246068000793457,32.889999389648445,7.880000114440918,38.82406997680664,10.148585319519043,60.36493682861328,19.36249351501465,18.86019515991211,54.99326705932617,25.309999465942386,7.3435420989990225,31.386438369750977,44.63042831420898,22.899999618530273,18.030000686645508,,36.17314529418945,57.90253067016602,11.072799682617188,24.241628646850586,267.41241455078125,266.1473999023437,12.280810356140135,126.02999877929688,,17.181270599365234,4.879363059997559,23.653553009033203,32.506336212158196,17.860403060913086,36.67753601074219,16.793853759765625,31.86947822570801,23.58285713195801,15.232083320617676,47.8975830078125,18.627391815185547,21.007266998291016,41.97000122070313,55.98895263671875,34.82392120361328,6.262735366821289,87.97183227539062,11.646777153015135,24.84614562988281
2010-01-29,62.67902374267578,20.127477645874023,,7.920000076293945,33.27162551879883,9.164881706237793,32.299999237060554,7.460000038146973,38.51166534423828,10.108566284179688,59.18265151977539,19.06333541870117,18.42632293701172,54.22234344482422,24.70000076293945,7.061878681182861,30.76630210876465,44.237876892089844,23.184999465942386,18.75,,36.17314529418945,57.42926025390625,11.055086135864258,24.22543525695801,265.2352294921875,263.98052978515625,12.188748359680176,125.41000366210938,,17.06107521057129,5.040743350982666,23.3769474029541,32.70607376098633,17.912147521972656,36.79019165039063,16.902402877807614,30.490102767944336,23.565568923950195,15.223727226257324,48.22745132446289,18.543603897094727,20.86025047302246,41.86000061035156,55.380577087402344,34.716842651367195,6.178573131561278,85.44573974609375,11.55649185180664,23.944765090942386
2010-02-01,62.64007568359375,20.279550552368164,,7.929999828338622,33.43396759033203,9.092717170715332,32.47999954223633,7.980000019073486,39.52694320678711,10.31666088104248,62.651344299316406,19.35855865478516,19.149444580078125,54.82909774780274,26.18000030517578,7.203838348388673,31.222797393798828,44.97113037109375,23.67499923706055,18.57999992370605,,36.20144271850586,58.93597793579102,11.094060897827148,24.241628646850586,266.77676391601557,265.5147705078125,12.20102310180664,118.87000274658205,,17.021011352539062,5.316038608551025,23.34321212768555,33.18373870849609,17.71254539489746,37.33619689941406,17.166019439697266,31.70204734802246,23.98917007446289,15.357413291931152,48.42537307739258,18.88339614868164,21.293554306030273,42.18999862670898,55.797752380371094,34.618656158447266,6.166965961456299,88.58604431152344,11.842391967773438,24.27763366699219
2010-02-02,62.63231658935547,20.697769165039066,,8.029999732971191,33.78300094604492,9.246068000793457,32.97999954223633,7.9099998474121085,40.21027755737305,10.500746726989746,63.97041320800781,19.563247680664066,19.392675399780273,54.6934585571289,26.3700008392334,7.492260456085205,31.78264808654785,45.54880142211914,24.32500076293945,18.1200008392334,,37.24789047241211,59.3609504699707,11.196815490722656,24.70298957824707,265.82583618164057,264.56832885742193,12.231710433959961,118.12000274658205,,17.207971572875973,5.657784461975098,23.653553009033203,33.88718795776367,17.719942092895508,37.292869567871094,17.135005950927734,31.877460479736328,24.680744171142575,15.578832626342773,48.84596633911133,18.88339614868164,21.494728088378906,42.349998474121094,56.53649139404297,35.21659469604492,6.175673961639403,90.51522064208984,12.233627319335938,24.418516159057614
2010-02-03,63.46554183959961,20.77760887145996,,8.010000228881836,33.76676559448242,9.43549919128418,32.97999954223633,7.809999942779541,40.21027755737305,10.324663162231444,64.34170532226561,20.05133819580078,19.41896629333496,54.38652801513672,26.5,7.494514465332031,31.55009651184082,45.44511795043945,24.559999465942386,18.11000061035156,,37.10647201538086,52.83182907104492,11.140122413635254,24.144500732421875,270.68069458007807,269.40020751953125,12.139650344848633,119.0999984741211,,17.101140975952152,5.372995853424072,23.41068458557129,33.287952423095696,17.586875915527347,37.08487319946289,17.33658790588379,31.247573852539066,24.481918334960934,15.541234970092773,48.7140121459961,18.81822395324707,21.394136428833008,42.56999969482422,55.68475723266602,35.082733154296875,6.188731670379639,89.38191223144531,11.985343933105467,24.83866310119629
2010-02-04,61.68227767944336,20.462045669555664,,8.270000457763674,32.96317672729492,9.164881706237793,32.240001678466804,7.190000057220459,39.956459045410156,9.47628116607666,61.88920593261719,19.01216697692871,19.11000061035156,52.60195541381836,25.51000022888184,7.210597038269043,30.4820499420166,43.45281600952149,24.01000022888184,17.489999771118164,,36.00346374511719,51.23817825317383,10.842486381530762,23.22177505493164,263.65365600585943,262.40643310546875,11.918704986572266,115.94000244140624,,16.680450439453125,5.21161699295044,22.769758224487305,32.59317779541016,16.69976806640625,35.55086135864258,16.863632202148438,29.99575614929199,23.703887939453125,15.10675048828125,47.44399642944336,17.929216384887695,20.504329681396484,40.97000122070313,54.6070556640625,34.63650894165039,6.0160584449768075,85.54088592529297,11.481249809265135,23.943513870239254
2010-02-05,61.16052627563477,20.51906967163086,,8.430000305175781,32.906356811523445,9.209983825683594,32.77000045776367,7.3499999046325675,39.75146484375,9.3882417678833,62.250732421875,18.75630760192871,19.175739288330078,48.99711608886719,25.31999969482422,7.2466487884521475,30.28396034240723,43.90460968017578,23.38999938964844,17.68000030517578,,36.00346374511719,53.41134262084961,10.877918243408203,23.399843215942386,265.91091918945307,264.65301513671875,11.894155502319336,117.38999938964844,,16.600326538085938,5.591333389282227,22.695545196533203,32.87108993530273,16.566703796386722,34.75352096557617,16.80936622619629,30.242921829223636,23.34945297241211,15.161060333251953,47.56770324707031,18.08746719360352,20.813833236694336,41.18999862670898,53.616249084472656,35.439720153808594,6.0494322776794425,85.12565612792969,11.80477237701416,24.36864852905273
2010-02-08,60.3740119934082,20.283353805541992,,8.859999656677246,32.60603713989258,9.164881706237793,32.049999237060554,7.420000076293945,39.83931350708008,9.404251098632812,61.06844711303711,18.087142944335934,19.195463180541992,48.790122985839844,25.040000915527344,7.2984747886657715,30.02556037902832,42.49000549316406,22.98500061035156,17.280000686645508,,35.53207397460937,53.92323684692383,10.849571228027344,22.95467567443848,267.00201416015625,265.73895263671875,11.888023376464846,116.83000183105469,,16.306512832641598,5.629303932189941,22.4155216217041,31.95053291320801,16.381893157958984,35.247528076171875,16.75508689880371,29.68479156494141,23.29758453369141,15.156885147094727,47.38628005981445,18.134010314941406,20.736452102661133,40.68000030517578,53.58149719238281,35.386165618896484,6.085707187652588,84.07889556884766,11.443631172180176,24.20158386230469
2010-02-09,61.300697326660156,20.283353805541992,,9.34000015258789,32.662853240966804,9.065656661987305,32.310001373291016,7.539999961853027,40.58124542236328,9.70838451385498,61.01959228515625,18.524066925048828,19.3335075378418,48.50458526611328,25.270000457763672,7.51930046081543,30.421772003173828,42.40111923217773,23.45499992370605,17.200000762939453,,35.91861343383789,53.11192321777344,10.909809112548828,23.2541561126709,268.48849487304693,267.21841430664057,11.943255424499512,118.02999877929688,,16.446741104125973,6.113444805145264,22.6750545501709,32.601863861083984,17.106359481811527,35.923526763916016,16.592267990112305,30.242921829223636,23.479122161865234,15.361592292785645,47.18009567260742,18.441211700439453,20.984050750732425,41.04999923706055,53.40764617919922,35.54682159423828,6.238068103790282,85.22080993652344,11.646777153015135,24.459651947021484
2010-02-10,61.2228012084961,20.24913787841797,,9.520000457763672,32.48427963256836,9.110758781433104,32.759998321533196,7.639999866485597,41.32317352294922,9.556317329406738,65.97345733642578,18.543750762939453,19.22832679748535,48.69731140136719,24.959999084472656,7.15651798248291,30.47344017028809,42.46778869628906,23.739999771118164,17.260000228881836,,35.5792236328125,52.32958221435547,10.853113174438477,23.14893341064453,267.49249267578125,266.22711181640625,11.894155502319336,117.36000061035156,,16.29983139038086,5.990035533905028,22.552120208740234,32.784236907958984,19.90074157714844,36.04485702514648,16.724071502685547,30.86764717102051,23.574501037597656,15.332348823547365,46.87496566772461,18.408626556396484,20.929893493652344,41.27000045776367,52.15612411499024,35.37725067138672,6.21775484085083,85.25541687011719,11.616680145263672,24.32626533508301
2010-02-11,62.5077018737793,20.3555908203125,,9.59000015258789,32.687206268310554,9.98575210571289,32.639999389648445,7.8400001525878915,41.53794479370117,9.564319610595703,66.30568695068361,18.753625869750977,19.30063819885254,48.82579803466797,25.3700008392334,7.284955978393555,30.895490646362305,42.134498596191406,23.184999465942386,17.450000762939453,,35.8243408203125,52.74490356445313,10.952327728271484,23.80454444885254,268.46847534179693,267.198486328125,12.035317420959473,120.08999633789062,,16.446741104125973,5.999527931213379,22.593101501464844,33.25320816040039,19.44240379333496,36.85085678100586,16.917900085449222,30.483196258544922,23.86062049865723,15.562128067016602,46.594581604003906,18.64601707458496,21.409610748291016,41.349998474121094,52.59937286376953,35.171985626220696,6.326581001281737,86.35408782958984,11.684395790100098,24.76883888244629
2010-02-12,61.65888977050781,20.503868103027344,,9.65999984741211,32.865779876708984,10.02183437347412,31.45000076293945,7.869999885559082,41.79174423217773,9.420255661010742,67.13619995117189,18.66650390625,19.70821762084961,48.91859817504883,25.32999992370605,7.379593372344972,31.52425575256348,43.238040924072266,23.334999084472656,17.530000686645508,,35.89976501464844,52.02051544189453,10.97358512878418,23.901674270629886,266.82681274414057,265.56460571289057,12.047592163085938,119.66000366210938,,16.39999771118164,6.464682579040527,22.50430679321289,33.366100311279304,19.82682037353516,36.93754196166992,17.181522369384766,30.64339256286621,23.71322822570801,15.72923469543457,46.57809448242188,18.56222915649414,21.6572208404541,41.59000015258789,51.56511688232422,35.52896499633789,6.370113849639893,86.1464614868164,11.94020175933838,24.98204231262207
2010-02-16,62.663475036621094,20.75479507446289,,9.8100004196167,33.14988327026367,9.931628227233887,31.809999465942386,8.060000419616701,41.61603927612305,9.48428440093994,67.81039428710939,19.106046676635746,19.885704040527344,50.26059341430664,25.649999618530273,7.663512229919434,32.48031234741211,45.32662582397461,23.959999084472656,17.950000762939453,,36.38998794555664,52.32958221435547,11.218074798583984,24.70298957824707,270.92092895507807,269.63931274414057,12.10896110534668,117.52999877929688,,16.753908157348633,6.5311317443847665,23.01654624938965,34.40824508666992,20.277761459350586,37.57886505126953,17.31459617614746,31.444320678710934,23.90396881103516,15.88798999786377,46.9986801147461,19.223169326782227,22.129201889038086,42.02999877929688,50.80897521972656,35.609283447265625,6.380270481109619,89.6933822631836,12.519529342651367,25.358552932739254
2010-02-17,62.8162841796875,20.81562614440918,,9.859999656677246,33.109283447265625,10.057916641235352,32.330001831054695,8.029999732971191,41.86009216308594,9.628350257873537,68.17191314697266,19.30007743835449,20.13550567626953,50.0964241027832,25.690000534057614,7.71759033203125,32.53200149536133,45.23034286499024,24.36000061035156,17.920000076293945,,36.42775344848633,52.14608383178711,11.196815490722656,24.840585708618164,269.37435913085943,268.10009765625,12.139650344848633,116.30999755859376,,16.960912704467773,6.455189228057861,22.91410255432129,33.91322708129883,19.88595962524414,37.88219833374024,17.385034561157227,31.89282989501953,23.92131042480469,15.85875129699707,47.17185592651367,19.40470123291016,21.958980560302734,42.83000183105469,51.88669204711914,35.94841384887695,6.3381919860839835,89.59819793701172,12.57219696044922,25.252582550048828
2010-02-18,63.57660293579102,20.89926528930664,,9.989999771118164,33.53137588500977,9.920763969421387,33.240001678466804,7.949999809265138,39.19501495361328,9.628350257873537,66.85285186767578,19.343626022338867,20.3655948638916,49.93223190307617,25.729999542236328,8.012777328491211,32.618133544921875,45.68952560424805,24.7549991607666,17.989999771118164,,36.720375061035156,53.44031524658203,11.30665683746338,25.29385185241699,271.88189697265625,270.59573364257807,12.27467155456543,118.08000183105469,,17.121166229248047,6.388737678527832,22.89361000061035,34.000072479248054,19.74549865722656,37.60487365722656,17.619869232177734,31.86079216003418,24.1554012298584,16.030035018920902,47.22957992553711,19.53037452697754,22.879743576049805,43.36000061035156,51.37390518188477,35.93949508666992,6.455726146697997,89.615478515625,12.707624435424805,25.29995155334473
2010-02-19,63.89796829223633,20.674957275390625,,9.949999809265137,33.174224853515625,9.8659029006958,33.880001068115234,7.929999828338622,39.04856872558594,9.748405456542967,67.31208038330078,19.418869018554688,20.510215759277344,49.7109489440918,25.88999938964844,8.222333908081055,32.842079162597656,45.61546325683594,24.875,17.940000534057614,,36.91862106323242,54.9373779296875,11.487364768981935,25.26956558227539,270.65066528320307,269.37033081054693,12.372870445251465,117.5199966430664,,17.127843856811527,6.578597068786621,23.20095443725586,33.92192840576172,19.612436294555664,38.064212799072266,17.909486770629886,32.14912796020508,24.39816856384277,16.21803092956543,47.32029724121094,19.916698455810547,23.01901626586914,43.16999816894531,50.81766891479492,36.20723342895508,6.483295917510986,90.84395599365234,12.527054786682127,25.14286994934082
2010-02-22,63.23955917358398,20.68255424499512,,10.020000457763672,33.036231994628906,9.7196044921875,33.700000762939446,7.9000000953674325,39.28286743164063,9.604340553283693,69.24673461914061,19.45054626464844,20.477344512939453,49.91082382202149,25.8799991607666,8.006016731262207,32.85067367553711,45.43771362304688,24.98500061035156,17.920000076293945,,37.154598236083984,55.198158264160156,11.490906715393065,25.423349380493164,271.67166137695307,270.38653564453125,12.440380096435547,118.01000213623048,,16.967586517333984,6.66403341293335,22.98240089416504,33.809017181396484,21.01702308654785,37.942867279052734,17.760759353637695,32.42144012451172,24.18141365051269,16.238916397094727,47.08938598632813,19.437274932861328,23.12733459472656,43.18000030517578,51.66072082519531,36.109073638916016,6.519570827484131,89.9875259399414,12.512007713317873,24.98702621459961
